PQ|v_40|9.059906005859375e-06
PQ|v_28|8.106231689453125e-06
PQ|v_55|7.152557373046875e-06
PQ|v_92|7.867813110351562e-06
PQ|v_42|8.106231689453125e-06
PQ|v_45|7.152557373046875e-06
PQ|v_18|6.9141387939453125e-06
PQ|v_67|6.198883056640625e-06
PQ|v_62|6.9141387939453125e-06
PQ|v_59|5.9604644775390625e-06
PQ|v_82|8.106231689453125e-06
PQ|v_85|6.9141387939453125e-06
PQ|v_58|6.9141387939453125e-06
PQ|v_34|6.9141387939453125e-06
PQ|v_50|5.7220458984375e-06
PQ|v_46|6.9141387939453125e-06
PQ|v_43|7.867813110351562e-06
PQ|v_52|7.867813110351562e-06
PQ|v_48|7.152557373046875e-06
PQ|v_29|5.9604644775390625e-06
PQ|v_83|6.9141387939453125e-06
PQ|v_41|6.9141387939453125e-06
PQ|v_58|1.0013580322265625e-05
PQ|v_13|6.198883056640625e-06
PQ|v_20|6.9141387939453125e-06
PQ|v_56|5.9604644775390625e-06
PQ|v_47|1.4066696166992188e-05
PQ|v_14|6.9141387939453125e-06
PQ|v_54|7.152557373046875e-06
PQ|v_24|7.152557373046875e-06
PQ|v_31|6.9141387939453125e-06
PQ|v_44|6.9141387939453125e-06
PQ|v_14|6.198883056640625e-06
PQ|v_39|4.601478576660156e-05
PQ|v_66|7.867813110351562e-06
PQ|v_44|6.198883056640625e-06
PQ|v_64|7.152557373046875e-06
PQ|v_26|8.106231689453125e-06
PQ|v_50|6.9141387939453125e-06
PQ|v_48|6.9141387939453125e-06
PQ|v_29|7.152557373046875e-06
PQ|v_73|7.152557373046875e-06
PQ|v_67|6.9141387939453125e-06
PQ|v_36|7.152557373046875e-06
PQ|v_60|6.9141387939453125e-06
PQ|v_56|6.9141387939453125e-06
PQ|v_26|6.9141387939453125e-06
PQ|v_59|7.152557373046875e-06
PQ|v_17|7.152557373046875e-06
PQ|v_65|6.9141387939453125e-06
PQ|v_78|7.152557373046875e-06
PQ|v_58|6.9141387939453125e-06
PQ|v_48|7.152557373046875e-06
PQ|v_93|6.9141387939453125e-06
PQ|v_26|5.7220458984375e-06
PQ|v_51|6.9141387939453125e-06
PQ|v_28|6.9141387939453125e-06
PQ|v_60|9.059906005859375e-06
PQ|v_50|6.9141387939453125e-06
PQ|v_48|6.9141387939453125e-06
PQ|v_38|2.7894973754882812e-05
PQ|v_31|8.344650268554688e-06
PQ|v_41|6.198883056640625e-06
PQ|v_58|8.821487426757812e-06
PQ|v_50|7.152557373046875e-06
PQ|v_61|1.0013580322265625e-05
PQ|v_75|7.867813110351562e-06
PQ|v_58|7.867813110351562e-06
PQ|v_35|5.7220458984375e-06
PQ|v_39|5.9604644775390625e-06
PQ|v_62|6.9141387939453125e-06
PQ|v_68|5.7220458984375e-06
PQ|v_14|7.152557373046875e-06
PQ|v_76|6.198883056640625e-06
PQ|v_43|1.1205673217773438e-05
PQ|v_69|6.198883056640625e-06
PQ|v_60|5.9604644775390625e-06
PQ|v_46|6.198883056640625e-06
PQ|v_28|7.152557373046875e-06
PQ|v_51|1.4781951904296875e-05
PQ|v_35|7.3909759521484375e-06
PQ|v_56|8.344650268554688e-06
PQ|v_47|1.5735626220703125e-05
PQ|v_23|8.106231689453125e-06
PQ|v_47|6.9141387939453125e-06
PQ|v_70|8.344650268554688e-06
PQ|v_48|7.867813110351562e-06
PQ|v_30|2.002716064453125e-05
PQ|v_9|7.152557373046875e-06
PQ|v_40|6.9141387939453125e-06
PQ|v_64|7.152557373046875e-06
PQ|v_84|6.9141387939453125e-06
PQ|v_75|7.867813110351562e-06
PQ|v_81|7.152557373046875e-06
PQ|v_18|2.3126602172851562e-05
PQ|v_45|6.9141387939453125e-06
PQ|v_69|5.9604644775390625e-06
PQ|v_71|7.152557373046875e-06
PQ|v_38|6.9141387939453125e-06
PQ|v_21|6.9141387939453125e-06
PQ|v_58|1.0967254638671875e-05
PQ|v_27|6.9141387939453125e-06
PQ|v_49|7.152557373046875e-06
PQ|v_39|6.198883056640625e-06
PQ|v_68|7.152557373046875e-06
PQ|v_72|5.9604644775390625e-06
PQ|v_44|1.4781951904296875e-05
PQ|v_35|6.198883056640625e-06
PQ|v_48|5.7220458984375e-06
PQ|v_83|8.106231689453125e-06
PQ|v_76|7.867813110351562e-06
PQ|v_16|6.9141387939453125e-06
PQ|v_57|6.9141387939453125e-06
PQ|v_71|2.4080276489257812e-05
PQ|v_49|8.106231689453125e-06
PQ|v_26|7.152557373046875e-06
PQ|v_57|5.9604644775390625e-06
PQ|v_31|6.9141387939453125e-06
PQ|v_82|1.0013580322265625e-05
PQ|v_11|5.7220458984375e-06
PQ|v_72|6.9141387939453125e-06
PQ|v_30|1.2159347534179688e-05
PQ|v_63|5.7220458984375e-06
PQ|v_40|6.9141387939453125e-06
PQ|v_49|7.152557373046875e-06
PQ|v_51|6.9141387939453125e-06
PQ|v_66|5.9604644775390625e-06
PQ|v_48|8.106231689453125e-06
PQ|v_31|6.9141387939453125e-06
PQ|v_43|8.106231689453125e-06
PQ|v_74|7.152557373046875e-06
PQ|v_35|6.9141387939453125e-06
PQ|v_64|6.9141387939453125e-06
PQ|v_64|6.9141387939453125e-06
PQ|v_10|5.9604644775390625e-06
PQ|v_62|4.887580871582031e-05
PQ|v_57|6.9141387939453125e-06
PQ|v_52|8.106231689453125e-06
PQ|v_42|6.9141387939453125e-06
PQ|v_37|6.9141387939453125e-06
PQ|v_73|7.867813110351562e-06
PQ|v_57|6.9141387939453125e-06
PQ|v_45|1.0013580322265625e-05
PQ|v_45|6.198883056640625e-06
PQ|v_4|7.867813110351562e-06
PQ|v_40|7.152557373046875e-06
PQ|v_74|6.9141387939453125e-06
PQ|v_7|6.9141387939453125e-06
PQ|v_32|7.152557373046875e-06
PQ|v_33|7.152557373046875e-06
PQ|v_58|6.9141387939453125e-06
PQ|v_68|5.9604644775390625e-06
PQ|v_34|5.9604644775390625e-06
PQ|v_26|6.9141387939453125e-06
PQ|v_45|6.9141387939453125e-06
PQ|v_69|2.384185791015625e-05
PQ|v_14|5.9604644775390625e-06
PQ|v_54|7.867813110351562e-06
PQ|v_61|6.9141387939453125e-06
PQ|v_47|8.106231689453125e-06
PQ|v_42|5.7220458984375e-06
PQ|v_57|6.198883056640625e-06
PQ|v_69|1.1920928955078125e-05
PQ|v_68|6.9141387939453125e-06
PQ|v_33|6.9141387939453125e-06
PQ|v_41|6.9141387939453125e-06
